Razao_Social;Cnpj;Mes;Ano;Barras;Descricao;Fabricante;Grupo;Total_custo;Quantidade;Valor_bruto;Valor_liquido;Valor_desconto
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891000063064;CHOC SUFLAIR NESTLE 30G;NESTLE BRASIL LTDA;REVENDAS;7,65;13;19,50;19,47;0,03
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891000063064;CHOC SUFLAIR NESTLE 30G;NESTLE BRASIL LTDA;REVENDAS;10,20;15;22,50;22,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891024123010;CR DENT COLG LUMIN WHITE  ESM BRILHANTE 90G;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;7,28;2;10,00;10,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891024123010;CR DENT COLG LUMIN WHITE  ESM BRILHANTE 90G;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;14,56;4;20,00;20,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891024123010;CR DENT COLG LUMIN WHITE  ESM BRILHANTE 90G;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;3,64;1;5,00;5,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891024123010;CR DENT COLG LUMIN WHITE  ESM BRILHANTE 90G;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;3,64;1;5,00;5,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891024123010;CR DENT COLG LUMIN WHITE  ESM BRILHANTE 90G;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;10,92;3;15,00;15,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891024123010;CR DENT COLG LUMIN WHITE  ESM BRILHANTE 90G;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;7,28;2;10,00;10,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891024123010;CR DENT COLG LUMIN WHITE  ESM BRILHANTE 90G;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;7,28;2;10,00;10,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891024179468;PLAX LUMIN WHITE 250ML;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;9,14;1;13,70;12,64;1,06
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7894916505864;INLACT XPE AMEIXA 120ML;;DROGARIAS;21,94;1;29,18;29,18;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898341430777;SUCO DELVAL LIGHT UVA 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;8,94;3;16,50;16,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7898341430777;SUCO DELVAL LIGHT UVA 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;4,47;1;5,50;5,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7898341430777;SUCO DELVAL LIGHT UVA 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;4,47;1;5,50;5,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7898341430777;SUCO DELVAL LIGHT UVA 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;13,41;3;16,50;16,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7898341430777;SUCO DELVAL LIGHT UVA 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;13,41;4;22,00;22,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7898341430777;SUCO DELVAL LIGHT UVA 1L;COMPANHIA DE BEBIDAS IPIRANGA;REVENDAS;4,47;1;5,50;5,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896523208824;ACNEZIL BASE GEL 10G;CIMED INDUSTRIA DE MEDICAMENTOS LTDA;REVENDAS;22,68;1;30,16;15,00;15,16
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896007542987;FRD MON DIA NOITE M 25UN;KIMBERLY-CLARK KENKO INDUSTRIA E COMERCIO LTDA.;REVENDAS;13,39;1;17,90;17,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896007542987;FRD MON DIA NOITE M 25UN;KIMBERLY-CLARK KENKO INDUSTRIA E COMERCIO LTDA.;REVENDAS;13,39;1;17,90;17,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896007542987;FRD MON DIA NOITE M 25UN;KIMBERLY-CLARK KENKO INDUSTRIA E COMERCIO LTDA.;REVENDAS;40,17;3;53,70;53,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896007542987;FRD MON DIA NOITE M 25UN;KIMBERLY-CLARK KENKO INDUSTRIA E COMERCIO LTDA.;REVENDAS;13,39;1;17,90;17,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896007543007;FRD MON DIA NOITE XG 19UN;KIMBERLY-CLARK KENKO INDUSTRIA E COMERCIO LTDA.;REVENDAS;13,39;1;17,90;17,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896509954950;TINT BEAUTY 2.11 PRETO AZULADO;PROGOSA PRODUTOS DE BELEZA LTDA.;REVENDAS;7,83;1;11,00;11,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896007542994;FRD MON DIA NOITE G 22UN;KIMBERLY-CLARK KENKO INDUSTRIA E COMERCIO LTDA.;REVENDAS;13,39;1;17,90;17,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004729688;HIDROXIZINA EMS 25MG 30CP;EMS;DROGARIAS;12,26;1;16,31;16,31;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896004728261;TRAVOPROSTA EMS 0,04MG/ML 2,5ML;EMS;DROGARIAS;38,55;1;53,29;36,78;16,51
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896004728261;TRAVOPROSTA EMS 0,04MG/ML 2,5ML;EMS;DROGARIAS;77,10;2;106,58;82,08;24,50
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896004728261;TRAVOPROSTA EMS 0,04MG/ML 2,5ML;EMS;DROGARIAS;77,10;2;106,58;81,90;24,68
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896004728261;TRAVOPROSTA EMS 0,04MG/ML 2,5ML;EMS;DROGARIAS;40,30;1;55,71;36,59;19,12
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004734392;DROSP+ETILN EMS 3MG 21CP;EMS;DROGARIAS;26,51;1;36,65;23,82;12,83
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898417961358;BATOM VULT COR 35;VULT;REVENDAS;4,87;1;7,50;7,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7898417961358;BATOM VULT COR 35;VULT;REVENDAS;4,87;1;7,50;7,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7898417961358;BATOM VULT COR 35;VULT;REVENDAS;4,87;2;15,00;15,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898417963062;PO COMPACTO VULT 06;VULT;REVENDAS;7,09;1;9,90;9,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896422525862;SILDENAFILA MED 50MG 1CP;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;8,75;1;11,67;10,50;1,17
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896422525862;SILDENAFILA MED 50MG 1CP;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;8,75;1;11,67;9,91;1,76
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891058002657;HIDROCLOR SANOFI 25MG 30CP*FP*;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;186,42;79;189,60;189,56;0,04
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896422504843;LORATADINA MED 100ML;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;53,40;4;71,04;63,02;8,02
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896422504843;LORATADINA MED 100ML;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;26,70;2;35,52;31,02;4,50
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896422504843;LORATADINA MED 100ML;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;93,45;8;142,08;133,19;8,89
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896422504843;LORATADINA MED 100ML;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;164,40;13;237,54;211,06;26,48
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896422504843;LORATADINA MED 100ML;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;56,76;4;75,48;66,02;9,46
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896422504843;LORATADINA MED 100ML;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;241,23;17;320,79;281,32;39,47
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896422504843;LORATADINA MED 100ML;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;70,95;5;94,35;85,76;8,59
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;1750100110368;FRD PAMP BASICA M 32UNID;PROCTER;REVENDAS;13,65;1;15,90;15,00;0,90
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7795646931056;DES ADIDAS AER TEAM FORC MASC 150ML;UNILEVER DE ARGENTINA S.A.;REVENDAS;12,43;1;15,50;15,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7795646216054;DES ADIDAS AER VICTORY MAS 150ML;UNILEVER DE ARGENTINA S.A.;REVENDAS;12,43;1;15,50;15,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7795646141059;DES ADIDAS AER FRESH IMPACT MASC 150ML;;REVENDAS;12,43;1;15,50;15,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896014137169;COND ELSEVE CITRUS 200ML;UNILEVER DE ARGENTINA S.A.;REVENDAS;19,50;4;28,00;27,99;0,01
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896014137169;COND ELSEVE CITRUS 200ML;UNILEVER DE ARGENTINA S.A.;REVENDAS;6,97;1;9,90;9,59;0,31
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891024124536;CR DENT COLG PRO ALIV GR  ESC 360;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;23,97;3;36,60;36,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891024124536;CR DENT COLG PRO ALIV GR  ESC 360;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;7,99;1;12,20;12,20;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891024124536;CR DENT COLG PRO ALIV GR  ESC 360;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;55,93;7;73,90;73,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891024124536;CR DENT COLG PRO ALIV GR  ESC 360;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;23,97;3;29,70;29,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891024124536;CR DENT COLG PRO ALIV GR  ESC 360;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;31,96;4;39,60;39,58;0,02
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891024124536;CR DENT COLG PRO ALIV GR  ESC 360;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;23,97;3;29,70;29,69;0,01
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891024124536;CR DENT COLG PRO ALIV GR  ESC 360;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;23,97;3;29,70;29,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7897144600752;PASSAFIO BITUFO FIO WAY 30UN;BITUFO;REVENDAS;16,64;4;37,20;37,20;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7897144600752;PASSAFIO BITUFO FIO WAY 30UN;BITUFO;REVENDAS;12,48;3;27,90;26,71;1,19
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7897144600752;PASSAFIO BITUFO FIO WAY 30UN;BITUFO;REVENDAS;12,48;3;27,90;27,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7897144600752;PASSAFIO BITUFO FIO WAY 30UN;BITUFO;REVENDAS;20,80;6;55,80;54,98;0,82
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7897144600752;PASSAFIO BITUFO FIO WAY 30UN;BITUFO;REVENDAS;20,80;5;46,50;46,40;0,10
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7897144600752;PASSAFIO BITUFO FIO WAY 30UN;BITUFO;REVENDAS;29,12;7;65,10;64,15;0,95
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896278904811;CHA VERDE LIMAO 200G;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;22,54;2;42,00;42,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896278904811;CHA VERDE LIMAO 200G;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;11,27;1;21,00;20,00;1,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896278904804;CHA VERDE ABACAXI/HORT 200G;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;22,54;2;42,00;41,99;0,01
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896278904804;CHA VERDE ABACAXI/HORT 200G;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;22,54;2;42,00;41,76;0,24
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896548140284;CERUMIN 8ML;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;15,20;2;20,22;19,70;0,52
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896548140284;CERUMIN 8ML;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;38,00;5;50,55;48,80;1,75
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896548140284;CERUMIN 8ML;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;45,60;6;60,66;58,09;2,57
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896548140284;CERUMIN 8ML;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;54,04;7;71,85;68,97;2,88
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896548140284;CERUMIN 8ML;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;62,48;8;83,04;81,45;1,59
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896548140284;CERUMIN 8ML;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;39,05;5;51,90;49,94;1,96
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896548140284;CERUMIN 8ML;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;7,81;1;10,38;10,38;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896278908840;WHEY 3W NO2 HEALTH  CHOC 2KG;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;100,38;1;140,00;140,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896278908857;WHEY 3W NO2 HEALTH  MOR 2KG;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;100,38;1;140,00;121,33;18,67
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;748927028669;WHEY GOLD OPTIMUM CHOCOLATE 5LBS;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;227,65;1;310,00;310,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;748927028669;WHEY GOLD OPTIMUM CHOCOLATE 5LBS;SOARES E TECLES COMERCIO DE REPRESENTACOES LTDA;REVENDAS;227,65;1;310,00;285,74;24,26
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896641807169;DAXAS 500MCG 30CP;;DROGARIAS;138,02;1;183,56;155,30;28,26
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896015522315;CR DENT SENSODYNE RAP ALIVIO 66G;UNILEVER DE ARGENTINA S.A.;REVENDAS;6,05;1;8,90;8,87;0,03
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891045014366;PRISTIQ 100MG 28CP;LABORATORIOS WYETH LTDA;DROGARIAS;106,71;2;283,84;241,26;42,58
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891045014366;PRISTIQ 100MG 28CP;LABORATORIOS WYETH LTDA;DROGARIAS;106,71;2;283,84;269,65;14,19
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896548198353;DUO TRAVATAN BAK FREE 2,5ML*PBM*;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;79,06;1;105,15;52,57;52,58
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896548198353;DUO TRAVATAN BAK FREE 2,5ML*PBM*;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;79,06;1;105,15;52,57;52,58
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896548198353;DUO TRAVATAN BAK FREE 2,5ML*PBM*;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;158,12;2;210,30;105,12;105,18
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896548198353;DUO TRAVATAN BAK FREE 2,5ML*PBM*;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;161,69;2;215,04;109,89;105,15
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896548198353;DUO TRAVATAN BAK FREE 2,5ML*PBM*;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;165,26;2;219,78;76,92;142,86
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896548198353;DUO TRAVATAN BAK FREE 2,5ML*PBM*;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;330,52;5;549,45;175,82;373,63
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896548198353;DUO TRAVATAN BAK FREE 2,5ML*PBM*;ALCON LABORATORIOS DO BRASIL S.A;DROGARIAS;413,15;6;659,34;329,64;329,70
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896112158363;IBUPRIL 600MG 20CP;TEUTO;DROGARIAS;13,33;1;17,72;13,29;4,43
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896112158363;IBUPRIL 600MG 20CP;TEUTO;DROGARIAS;106,64;8;146,02;126,86;19,16
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896112158363;IBUPRIL 600MG 20CP;TEUTO;DROGARIAS;39,99;3;53,87;47,72;6,15
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896112158363;IBUPRIL 600MG 20CP;TEUTO;DROGARIAS;54,16;4;72,00;68,43;3,57
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896112158363;IBUPRIL 600MG 20CP;TEUTO;DROGARIAS;42,51;3;54,28;47,72;6,56
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896112158363;IBUPRIL 600MG 20CP;TEUTO;DROGARIAS;141,70;10;177,20;142,61;34,59
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896112158363;IBUPRIL 600MG 20CP;TEUTO;DROGARIAS;113,36;8;141,76;122,74;19,02
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896067200162;PILHA PANASONIC AA PEQUENA 2UN;;REVENDAS;11,80;6;30,00;30,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896342415885;FAIXA ABD ELAST HAST FLEX 20CM;;REVENDAS;58,04;1;89,00;89,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7501001203375;FRD PAMP BASICA XG 24UN;PROCTER;REVENDAS;300,30;25;397,50;378,41;19,09
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7501001203375;FRD PAMP BASICA XG 24UN;PROCTER;REVENDAS;177,45;17;270,30;258,36;11,94
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7501001203375;FRD PAMP BASICA XG 24UN;PROCTER;REVENDAS;273,00;22;358,80;357,60;1,20
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7501001203375;FRD PAMP BASICA XG 24UN;PROCTER;REVENDAS;264,80;17;304,30;303,54;0,76
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7501001203375;FRD PAMP BASICA XG 24UN;PROCTER;REVENDAS;446,85;28;501,20;500,34;0,86
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7501001203375;FRD PAMP BASICA XG 24UN;PROCTER;REVENDAS;314,45;21;375,90;375,73;0,17
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7501001203375;FRD PAMP BASICA XG 24UN;PROCTER;REVENDAS;297,90;23;411,70;411,41;0,29
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896004708676;DIMET+HOMAT GERM 20ML;GERMED;DROGARIAS;7,18;1;9,55;9,07;0,48
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896004725789;IBUPROFENO 50MG/ML GERM 30ML;GERMED;DROGARIAS;7,07;1;9,40;9,40;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896004725789;IBUPROFENO 50MG/ML GERM 30ML;GERMED;DROGARIAS;7,51;1;9,99;8,49;1,50
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896004725789;IBUPROFENO 50MG/ML GERM 30ML;GERMED;DROGARIAS;15,02;2;19,98;16,98;3,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896004727226;IBUPROFENO 100MG/ML GERM 20ML;GERMED;DROGARIAS;36,04;4;47,92;44,14;3,78
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896004727226;IBUPROFENO 100MG/ML GERM 20ML;GERMED;DROGARIAS;54,06;6;71,88;65,83;6,05
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896004727226;IBUPROFENO 100MG/ML GERM 20ML;GERMED;DROGARIAS;18,02;2;23,96;23,96;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896658001932;FEMME 30CPR;ACHE LABORATORIOS FARMACEUTICOS S/A;DROGARIAS;29,66;1;39,45;37,48;1,97
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891317464172;VENLAXIN 37,5MG 28CP;EUROFARMA;DROGARIAS;18,54;2;51,26;40,00;11,26
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891317464172;VENLAXIN 37,5MG 28CP;EUROFARMA;DROGARIAS;37,08;2;51,26;44,53;6,73
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891058011376;CEPACOL CANELA 250ML;SANOFI WINTHROP FARMACEUTICA LTDA;REVENDAS;28,84;4;34,00;14,83;19,17
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891058011369;CEPACOL TUTTI FRUTTI 250ML;SANOFI WINTHROP FARMACEUTICA LTDA;REVENDAS;6,52;1;8,50;8,47;0,03
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891058011369;CEPACOL TUTTI FRUTTI 250ML;SANOFI WINTHROP FARMACEUTICA LTDA;REVENDAS;13,04;2;17,00;16,76;0,24
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891058011369;CEPACOL TUTTI FRUTTI 250ML;SANOFI WINTHROP FARMACEUTICA LTDA;REVENDAS;13,04;2;17,00;16,98;0,02
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7791293014845;DES REX AER MASC XTRACOOL 105G;UNILEVER DE ARGENTINA S.A.;REVENDAS;8,49;1;11,90;10,54;1,36
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7791293014845;DES REX AER MASC XTRACOOL 105G;UNILEVER DE ARGENTINA S.A.;REVENDAS;42,45;6;71,40;71,40;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7791293014845;DES REX AER MASC XTRACOOL 105G;UNILEVER DE ARGENTINA S.A.;REVENDAS;16,98;2;23,80;23,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896641807510;DRAMIN 25MG 10CP;NYCOMED PHARMA LTDA;DROGARIAS;14,23;1;18,92;18,92;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896181904922;METFORMINA BIOS 500MG 30CP *FP*;LABORATORIOS BIOSINTETICA LTDA;DROGARIAS;16,00;20;78,00;78,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896181904922;METFORMINA BIOS 500MG 30CP *FP*;LABORATORIOS BIOSINTETICA LTDA;DROGARIAS;5,96;1;8,24;8,24;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891000460207;CHOC PRESTIGIO 33G;NESTLE BRASIL LTDA;REVENDAS;9,94;16;24,00;23,95;0,05
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891000460207;CHOC PRESTIGIO 33G;NESTLE BRASIL LTDA;REVENDAS;5,68;8;12,00;11,74;0,26
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891000460207;CHOC PRESTIGIO 33G;NESTLE BRASIL LTDA;REVENDAS;9,23;13;19,50;19,48;0,02
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891000460207;CHOC PRESTIGIO 33G;NESTLE BRASIL LTDA;REVENDAS;11,36;23;34,50;34,51;-0,01
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891000460207;CHOC PRESTIGIO 33G;NESTLE BRASIL LTDA;REVENDAS;12,07;22;33,00;31,91;1,09
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891000460207;CHOC PRESTIGIO 33G;NESTLE BRASIL LTDA;REVENDAS;8,52;13;19,50;19,49;0,01
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891000460207;CHOC PRESTIGIO 33G;NESTLE BRASIL LTDA;REVENDAS;7,81;16;24,00;23,80;0,20
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891800205893;ALGODAO CREMER BOLA COLOR 50G;CREMER S.A;REVENDAS;1,89;1;3,00;3,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891800205893;ALGODAO CREMER BOLA COLOR 50G;CREMER S.A;REVENDAS;5,67;3;9,00;9,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891800205893;ALGODAO CREMER BOLA COLOR 50G;CREMER S.A;REVENDAS;5,67;3;9,00;9,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891800205909;ALGODAO CREMER BOLA COLOR 95G;CREMER S.A;REVENDAS;3,28;1;5,00;5,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891800205909;ALGODAO CREMER BOLA COLOR 95G;CREMER S.A;REVENDAS;6,56;2;10,00;10,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896902207042;DESCOL SUNLESS FARMAX 50G;FARMAX;REVENDAS;13,08;3;17,70;17,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896902207042;DESCOL SUNLESS FARMAX 50G;FARMAX;REVENDAS;13,08;3;17,70;17,70;0,00
